Price,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,COP,CVX,EOG,MPC,OXY,PSX,VLO,XOM,COP,CVX,EOG,MPC,OXY,PSX,VLO,XOM,COP,CVX,EOG,MPC,OXY,PSX,VLO,XOM,COP,CVX,EOG,MPC,OXY,PSX,VLO,XOM,COP,CVX,EOG,MPC,OXY,PSX,VLO,XOM
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-22,106.49101257324219,141.51168823242188,117.07234954833984,135.1067352294922,59.65462112426758,102.84586334228516,120.99634552001953,98.5890121459961,107.94878543407158,143.47812305565324,119.15579866169968,136.37320976112457,60.545978016171354,104.01146079835175,122.31826266383855,100.06648182882462,106.42683402581454,141.44941021582255,117.00893325629771,134.7097811712902,59.62617467986309,102.55446397826852,120.69128771759975,98.45220823789674,107.81125797674463,142.8018899680661,118.21371840522283,135.39027796294573,60.432188621253765,103.53793248963166,121.46779079353301,99.5648698185056,3194300,6080800,1892500,2330000,5116900,2217200,2562600,10518800
2023-08-23,106.17927551269531,141.6985321044922,116.75529479980469,135.3903045654297,58.62102127075195,102.22663879394531,119.5912094116211,97.72260284423828,106.66519976444123,141.8409012351185,116.79152280767622,135.56042158597816,58.95290849329267,102.39055137037369,120.46015919179091,97.85940675773102,104.39143968175536,139.42957330200517,114.78959709532789,132.01617277536482,57.69173343033851,100.3143300339535,116.59611566775662,96.41841852412811,105.445807451641,140.7108683235069,115.9128519391569,134.06712411143485,58.924462050589014,101.92613124590848,119.71138751900125,97.62228043821933,3136700,4975600,1708200,3645600,8758500,2027400,4025800,11435600
2023-08-24,105.25328826904297,140.53289794921875,113.8475112915039,135.72105407714844,58.17534255981445,102.34500885009766,119.67444610595703,96.99298095703125,106.70189088881621,142.2679791059401,116.72812172889564,136.80795085416275,58.84860519885258,103.10082827536863,120.42321795938459,98.28804308524602,105.19827308453883,140.19477469614165,113.56669930497746,134.2466350315362,57.89086727346148,101.58008818898602,118.03823206357625,96.73761737773658,105.61085549110054,140.34603678907982,115.4508667364285,135.01220459085744,58.18482711916262,101.643831577412,118.99037579144277,97.05682185185492,3538500,5989600,2811100,2888200,6267100,1713600,2764700,10818500
2023-08-25,106.83023071289062,141.58282470703125,115.11571502685547,136.08021545410156,58.639984130859375,103.7109603881836,123.05777740478516,98.72581481933594,107.3895038661373,142.28576365100466,115.60487611129366,137.68693831736573,59.142557221587985,104.23001575817216,125.51671783863668,99.34598649791216,105.21659679051193,140.27483745504162,113.18624515305402,134.48293872699486,58.0046525397937,101.76222570454166,119.32315741712586,97.23922999719304,106.06925856554896,141.53834624331478,114.50879562825993,136.34485148232946,58.782223572570885,102.70927543965418,120.68204480923252,97.97796135030012,3710300,5291800,2417400,4481100,6790000,2262100,5167200,13579300
2023-08-28,107.74706268310547,142.55271911621094,115.42369842529297,135.18234252929688,59.019287109375,103.01888275146484,121.6526870727539,99.55574798583984,108.55388657672606,143.9674765711303,116.75530241227688,137.29944518208833,59.56927214355134,104.52141362622027,123.08551512138102,100.35832019040565,106.7385398110157,141.67182548237835,114.71713473695976,134.40734113653824,58.687396283288216,102.55446954913856,120.64506675720284,98.89909483749722,106.79355498235817,141.9476571598331,115.68639642166639,136.3070528629179,58.95290605031822,103.13726830883013,123.08551512138102,98.90820999479311,2821600,4386100,1836100,2520300,4840300,1702200,2680100,10382100
2023-08-29,107.87544250488281,142.33026123046875,115.81321716308594,135.40919494628906,59.17101287841797,102.61820983886719,121.45854949951172,100.14854431152344,108.2788475156622,143.21114121771615,115.90380101242175,135.58877250517378,59.23739032621677,103.3740223981516,122.24430571290945,100.34006696960807,106.88525321536278,141.5650442612756,114.08304283412643,133.88753039677076,58.554646729086684,102.01719472816137,119.55426213668642,98.88084174743844,108.05880778297009,143.17555572994527,115.52334469854853,135.04059369126705,59.16152831884693,103.06441360597637,121.86529322854516,100.01174738298778,3213700,5374800,2175000,2673600,5509500,1933200,3041800,9665000
2023-08-30,108.82893371582031,142.5260009765625,115.7407455444336,135.28631591796875,59.38909912109375,103.4924087524414,121.51399230957031,101.1244125366211,109.04898040982633,143.478079088123,116.55601399816416,136.070777916064,59.702020797111295,103.81112573141323,121.92073597273132,101.36153883474393,108.19631870662678,142.30355434231737,115.45993354246707,135.01223373626456,59.189963199301964,102.67284584400738,119.95173328761649,100.30360304597401,108.43469213272942,142.89081671522018,116.46543706132194,135.94790603034343,59.36064906523841,102.76390684549804,121.80981101201908,100.7231299068772,2847500,5534900,1642100,2539300,4714500,2113400,3167900,11922100
2023-08-31,109.13151550292969,143.34461975097656,116.5107192993164,134.9366455078125,59.540828704833984,103.95681762695312,120.08116149902344,101.40714263916016,109.61743981270487,143.46918932586306,116.82777313563946,135.8628718307714,59.7968575433677,104.3665955630117,122.11488000206559,101.61690259092599,108.27885362136313,142.30355753156016,114.85301483000165,132.1485059789068,59.08566753098497,102.05361024873906,118.6760648492659,100.88729338034054,109.25987260381606,143.2645286422839,116.1483839054123,135.6738481108022,59.72099553907647,103.5379245599714,121.85604566629901,101.34330174625724,4395700,7003700,2757400,5114500,10915100,3086400,4154100,17479800
2023-09-01,111.98287963867188,146.19195556640625,118.64851379394531,137.9515838623047,61.228721618652344,106.69779968261719,123.48299407958984,103.5321273803711,112.31294272382253,146.53897183167345,119.35507738337448,138.84945709912412,61.494231412552885,106.82528647160612,124.42589855489258,103.80573515950758,109.99333776063469,144.71490640570283,117.76078253428948,136.7607073560389,60.21409077218996,104.81280850541351,121.82828819903028,102.32826567681334,110.02084185190779,144.71490640570283,118.3858227454477,137.13876911262383,60.365811171175935,105.75075000190733,122.02242098425013,102.32826567681334,6398300,6663000,2462000,3027600,9029500,2787700,2999600,14843500
2023-09-05,112.6155014038086,148.11387634277344,120.83162689208984,138.95339965820312,62.755409240722656,106.30622100830078,123.05777740478516,103.54125213623047,114.59587291425596,149.0926334098332,122.66145224396978,140.1537076833018,63.43815283471915,108.15478622011743,124.93433349761548,105.63889327475555,112.36795059316721,146.99273659094547,119.27355997024482,138.18784455542362,61.63646995825045,106.27890340576292,122.47540716917815,103.51389274924593,112.56048622647899,147.0639211447969,119.53626485408815,138.5847985190286,61.8356023007329,107.1804190270536,124.2410241794147,104.0611013633418,5785700,9755800,3737700,3080900,15600800,2327000,2997600,18304000
2023-09-06,112.8355484008789,148.26515197753906,120.58704376220703,139.77569580078125,62.17697525024414,106.21516418457031,123.89897918701172,104.4350357055664,113.17478186901852,148.98587698268324,121.78277533380057,140.44674646589442,63.05885120306954,107.44450497956363,124.81415244008727,104.50799175438979,111.78118053579269,147.33087329132502,119.5996681543417,138.0083019964153,61.59854009653075,105.27722274059398,121.85603590722341,103.26765542676843,112.28544555668437,147.95372122311218,120.69575542830245,138.6037258817934,62.46145416454885,106.42461072475841,122.91910440788297,103.49565960491289,4664000,7195500,2015400,2593800,8177800,1764200,3163400,13325500
2023-09-07,111.58863067626953,148.27403259277344,119.16487884521484,142.61106872558594,61.39726638793945,108.13656616210938,125.95120239257812,103.9242935180664,113.394807163842,149.39515877650837,121.22116754024056,142.74338672319647,62.37665479944059,108.3551139084191,126.7092274087695,105.6571265285833,111.49694804640487,147.95370888641125,119.01993915256769,139.87963587224118,61.273656723458636,106.33352814940834,123.88051332666993,103.69628935768615,112.7621851263842,148.71892587510618,120.64140876965193,140.47507407227866,62.09140005344317,106.77063058953537,124.09313835633253,104.56270934201198,3503900,7925900,1588700,3641400,6617500,3348800,3691500,13248500
2023-09-08,112.51464080810547,148.7812042236328,120.2337646484375,146.78857421875,62.072383880615234,111.30555725097656,131.32200622558594,105.43824768066406,113.69736561424082,149.92012983897862,121.14868426240373,148.26297909293922,62.51929099981534,112.51668170234436,132.32961222537696,105.83953724170689,112.26709001418101,148.33631098085507,119.68119422591623,143.4806093881421,61.634987430093645,108.75580766886907,127.0789572461484,104.2617453424444,112.55131525886969,148.96805178244344,120.18846927173084,144.038234284122,61.806143193733796,109.15648438970248,127.82772893600068,104.45326800799621,4368400,7434400,2398300,4432100,6346600,4711200,5146900,14283200
2023-09-11,110.42425537109375,145.71144104003906,117.914794921875,145.61660766601562,60.70313262939453,111.40570831298828,132.87503051757812,104.11583709716797,113.59652218230902,150.00911172052767,121.71031835700124,149.32152626329722,62.66191295960652,112.97198230373131,134.44652862349835,106.4141162804052,109.85581182881916,144.91953155090548,117.28975460906487,144.58640202260898,60.43689198097502,110.44044934323138,130.56399974257414,103.57774358828581,113.17477645543568,149.55532546621473,121.1668014357204,147.38400126874217,62.471735886082875,111.91566234678172,132.19096033022845,105.95810789849708,4294500,7155100,2831300,3803000,7917300,3105400,5554700,14383600
2023-09-12,112.84471893310547,148.42529296875,121.46572875976562,147.28005981445312,63.16586685180664,113.17231750488281,135.20457458496094,107.15283966064453,113.17478203910566,148.76341620408658,121.58349397912887,148.13067364586774,63.22291634420701,113.67316334181211,136.17521058426144,107.31700294424363,111.12105449178503,146.90376556386602,119.04710483377974,144.87941420045323,61.292664469853094,111.64246934095343,132.35738223620706,105.1281614823007,111.16689931009397,147.08172015933488,119.09240021216628,146.16479550627795,61.33069988295777,111.89744287702369,133.08767605027973,105.19200237269284,4486600,7521100,2442200,2841200,11441800,4229600,4273900,20145800
2023-09-13,112.13874816894531,147.8825225830078,120.39684295654297,146.94923400878906,63.061275482177734,112.16153717041016,134.48350524902344,106.19522857666016,113.41315577766186,149.26169445734118,121.88244030455222,147.92271957482228,63.51769321533887,114.0010012254412,135.60205040323467,107.58149092260453,111.36860558307511,147.3308592641006,119.50004412573706,145.54099545953113,62.60485774901659,111.45125168386674,132.71788837380325,105.70273871532673,113.21145676346052,148.95917028742855,121.48386304641626,147.39344754920202,63.22292055776061,113.60032451097729,135.4633800869501,107.07988590397379,3879700,5759500,1963400,3177200,9142900,2779400,3184900,13472800
2023-09-14,114.1466293334961,148.7989959716797,121.98207092285156,147.62030029296875,63.99312973022461,111.97940826416016,134.91799926757812,108.09222412109375,114.50419652843978,149.92902865391343,123.24120503483529,149.06635238156136,64.34494465533717,112.91734965371471,136.4432883299796,108.21991286990881,113.1747807518478,148.70111891137495,121.17586294931102,147.33675755721708,63.52720129529638,111.7335359509225,134.24318210352996,107.00692890031942,113.22978893724311,149.21719672233945,121.80090323191605,148.52761974147492,63.65081821883478,112.83539684764092,135.88863519721266,107.20757370228287,4686200,8822800,2370000,3526400,9851300,2526300,3737600,15210700
2023-09-15,113.29396057128906,148.14947509765625,119.73554229736328,145.3708953857422,62.89963150024414,110.2127914428711,132.819580078125,106.43233489990234,115.51271251603448,149.81337176460224,121.93677042533233,147.26116126823612,63.89803397371583,111.52409186716788,134.32637695379705,108.08308968461728,112.9455637601516,147.5978117272392,119.21016016236989,144.64313898293844,62.73798642185071,109.58445883164423,132.2649410461818,106.24993436236238,113.73404701240604,147.89144294677084,120.94032743370713,145.7678494904758,63.432112819429044,111.06877999178792,133.79021601579464,107.52675899954556,12441000,17439700,4880300,11636400,23148000,9312900,8068000,34568400
2023-09-18,114.12828826904297,148.79014587402344,119.46379852294922,147.76206970214844,63.061275482177734,111.5058822631836,135.22305297851562,107.28964233398438,115.27433869070981,149.80450225629744,121.23926118314715,149.17032287276803,63.840983366504624,112.83539913372091,137.20129507077203,107.83685095370028,113.75238037316664,148.06051420019486,118.80251643194735,146.59011417103974,62.2530428497496,110.18548052351666,133.85492649271396,106.4323444229439,114.77007370720173,149.36850184800463,121.13056333682721,146.98706824656847,63.831472698966294,111.57873383506394,134.42805770188465,107.1893199419207,4945300,7027600,1998900,3003600,7746800,2237500,4418400,14045300
2023-09-19,112.91806030273438,148.77230834960938,116.85494232177734,143.8019561767578,62.57634353637695,109.47521209716797,131.87667846679688,107.00692749023438,115.54938761740571,150.3383413659314,120.97657289679339,149.0001868090263,63.907554289832,112.44384811178473,136.62815771415256,108.38406777986215,112.01955368642486,148.0871689049685,115.69545252699686,142.03456237669297,62.167471817555366,108.42799316787736,131.15563791176183,106.35027431360187,115.37518571339118,150.09809519600648,120.7591633769438,149.0001868090263,63.888540206067844,112.3709965285711,136.5172186327067,108.18342993867834,4190700,6615100,3671700,4507700,8150900,2970100,4568700,12562900
2023-09-20,111.09353637695312,148.3185272216797,113.6844711303711,144.29342651367188,61.09299087524414,109.33860778808594,132.16323852539062,106.15875244140625,113.51399418549512,149.93793173752377,117.31693411638972,146.19313829819725,62.7189668824716,110.913990140019,134.51123975405292,107.63621514198499,110.99268338535252,148.23844968795973,113.47612204677583,143.39555321516232,61.073976793806146,108.86508643261108,131.5253917290833,106.085789430526,112.43212236236376,148.65665046680718,115.94910202938247,143.57513075918072,62.157960798624444,109.01989082310202,131.72876358023677,106.28643423137885,3444600,5939100,3818600,2538500,6735500,2491400,3719700,11879900
2023-09-21,109.1681900024414,146.9838409423828,111.04841613769531,146.2781982421875,59.48603057861328,109.22021484375,135.24154663085938,104.66304016113281,112.00123057583066,149.36846235628167,114.83487855070855,150.7486720653944,61.416278978354505,112.77164191222475,140.69557453946365,107.04340434392125,108.87480134388065,146.85927136967265,110.73136925489233,144.84159243900748,59.46701287055703,108.99255890615507,133.91962946933157,104.51711414682862,111.8820368428627,148.701122450249,114.31854308125692,147.19497815392924,61.264144568418324,111.47855785408738,137.35844497214867,106.68771838172393,4470700,7150000,3614100,4152000,10259900,2730800,6812000,14400600
2023-09-22,109.25070190429688,147.95370483398438,111.07559204101562,145.0400848388672,59.7998161315918,107.98177337646484,134.28939819335938,104.82720184326172,111.10271637489984,148.96806094683737,112.20790721750619,149.02853195966048,60.45591439088411,110.82291522565974,138.3660463058689,106.41410895478015,109.14067854166166,147.65118066877992,110.07914915682123,144.7848949465742,59.48603300401218,107.92713122339764,134.1229966204776,104.70863521892097,109.94749554950921,147.90921279155663,111.84556497880854,147.17607976044982,60.05654975993352,109.73016942943222,136.41554961195612,105.52945164147714,3641100,5963000,3222700,2809100,7146300,2426300,4114700,13197300
2023-09-25,111.00186157226562,150.1159210205078,113.82032775878906,145.73948669433594,60.056549072265625,109.5116195678711,135.46337890625,106.00370025634766,111.1852268454102,150.17819902980173,113.98338142757528,146.24986652381082,60.227704822533646,109.85765410898148,136.48947717399471,106.38674558649682,109.00314931726787,147.695700096,111.35640872428772,143.88703433219843,59.45750394632754,107.87249395733095,134.03979010052953,104.72687553104885,109.36988685849381,147.99822431729658,111.35640872428772,144.28398840979932,59.57161019801091,107.90891974284386,134.28938538333583,104.96399485458787,3291300,5510000,2710600,2123700,6234000,2499100,3241900,11316000
2023-09-26,110.1491928100586,149.30618286132812,114.93453216552734,142.7339630126953,60.04704666137695,108.7467041015625,130.87832641601562,106.16787719726562,111.34108799508616,149.84895318920815,115.59580735566507,144.60532196478476,60.4844431114499,109.52984120870562,134.215456181047,106.45972228990793,109.41571777389758,148.57655138772398,112.47967337229483,142.07237292070232,59.419476737759204,107.99999278399684,130.14803262539183,105.21937890664414,109.8374704663988,148.9858591665618,112.70613643710709,144.4919106408952,59.44800148925087,108.54636573264091,134.05830774512665,105.33793858367088,5204500,5659200,3382000,3004800,6196300,2350800,4936800,11805400
2023-09-27,113.42032623291016,152.18907165527344,117.58869934082031,144.0666046142578,62.37665939331055,110.00336456298828,133.06919860839844,109.62440490722656,114.18512500822018,152.35813325668192,118.68478684065313,145.17242282580432,62.67143208341865,110.67722427099835,133.9658800104449,109.89801270135541,111.31022961001827,150.20485163135396,116.32051149343685,142.93244799031544,60.99790988316348,109.028997315153,131.40525301153812,107.07076231394343,112.15795481563951,150.70312988157016,117.28071283820017,143.6791110760064,61.33071073859403,109.69374883930236,131.9599062456308,107.51764855009432,5364100,9124400,2735000,2709800,11679100,2793800,3644000,23976200
2023-09-28,113.0793685913086,151.78868103027344,117.28069305419922,145.9568634033203,62.64290237426758,112.35276794433594,136.0550079345703,108.95863342285156,114.54445806460329,152.77634462254142,118.9565252618853,147.61084593954993,63.099320174530185,112.43472770341819,137.07186719934538,110.08041003806247,112.58178904470523,150.75652539605258,116.73717617002845,143.52787940648065,61.91074046547788,109.63000458219904,132.68090837444015,107.791253190575,113.20836991486743,151.75309554295012,117.1448207442608,143.55623223908938,61.94877588670933,109.7210655775615,132.68090837444015,109.42376387600818,3964600,7151800,2274200,2994700,9156800,3294300,3587300,16808100
2023-09-29,110.38877868652344,150.03579711914062,114.82584381103516,143.03639221191406,61.69203186035156,109.41146850585938,130.9984893798828,107.23493194580078,112.97802902628563,151.70860010424698,117.48904497386333,146.14588715045844,62.80454785979044,112.40742212202255,136.16595138827387,108.69415736520747,110.24134455968127,149.3239787720921,114.62655519174699,141.83608395857686,61.625471694104284,108.80135212941677,130.42534409158444,106.45971909406619,112.85824407076095,151.69970712688152,117.36222619997174,145.74893311137268,62.709455689853726,112.40742212202255,136.02728106294072,108.62119435470322,5308900,7396100,3374700,3331200,10063300,2841900,4302200,18813600
2023-10-02,107.90088653564453,148.18507385253906,112.01769256591797,141.788818359375,59.238807678222656,108.3824462890625,127.652099609375,105.45648193359375,110.85871532733108,149.9913533786744,115.3149942034296,143.28212982618462,61.872700557766024,109.54805063919281,131.45143497921185,107.42644122253597,106.85044292850525,147.01945542577872,111.20242415859823,140.2576935067022,58.65878024190259,107.62663378260244,126.7184482022443,104.47150924725743,110.79421465075399,149.78669265830695,115.12475914913483,142.77175006809995,61.806140389066066,109.35681351914556,130.99848194955857,107.18931494705926,4769500,6839600,2625100,3986700,10859900,2445800,4109700,14395000
2023-10-03,108.36160278320312,148.53208923339844,112.5430908203125,139.18971252441406,59.39094924926758,105.29542541503906,123.48299407958984,105.6388931274414,108.42610345687581,148.91470457941787,112.58838620096313,141.22174229082364,59.7047360294087,107.94534395555057,126.65372143002222,106.19522385580134,106.95179732289576,147.26859373231915,111.2296077147016,136.3259612729413,58.6778014332276,103.92948974199389,120.87614467887401,104.909277004241,107.58759469913092,147.63340954252965,111.91805741618344,140.2293499591609,58.91551737190759,107.45360627955334,126.65372143002222,105.28320718086835,4162600,6168600,1917900,3734100,7765900,2988400,5762100,13297100
2023-10-04,104.42704772949219,145.07078552246094,108.12252807617188,134.1049041748047,57.08985900878906,100.61483001708984,118.94413757324219,101.68985748291016,106.54636060223697,146.7969735111735,110.98501767084913,136.98756235190157,58.554190018119954,103.17368783049278,121.34761536968838,104.05197728991784,102.89745028086031,143.6916273040134,107.11703149822618,131.67592016502957,56.424253674797086,98.94839360572058,117.43734795395589,100.7778408238706,106.26071576570415,146.5478343764175,110.74044059753193,136.90250385362248,58.49713688871816,103.04620104377621,121.34761536968838,104.01550274671499,7287600,9664700,2814200,5777700,15878800,4464100,4097000,19622200
2023-10-05,104.50997161865234,145.83602905273438,107.30726623535156,134.47348022460938,56.50031661987305,99.69510650634766,117.8440933227539,99.40069580078125,105.57884793466147,146.59235314927827,108.79286350439531,135.83447362838504,57.30855290270339,101.23405615571313,119.7761188646428,101.1426509959086,103.37660166051944,143.6026694099493,106.76375621930467,132.25241259739485,56.1960405405567,98.88464485276509,116.70706299199733,99.13621012914821,103.67146288044506,143.62936192375042,107.11703807529038,132.7060866797071,56.76656090971759,99.05766561501977,117.83484722419466,100.13943404159593,4070100,8073000,2526400,4003700,10278000,3206000,3399500,20128800
2023-10-06,106.26993560791016,144.35006713867188,109.31825256347656,135.3240966796875,58.38304138183594,99.43101501464844,116.96589660644531,97.74083709716797,107.43094777284469,146.25420979852422,110.57738666984389,137.55461048815312,58.896505100082685,100.91532930858216,120.13663838550778,98.74405416820602,104.27040762714317,141.46716742728836,106.91774265821428,133.92530428435236,56.76657212409473,98.52949244981285,116.18014749873292,95.86208474823475,105.39456125873981,146.200824778249,107.9957090744542,135.01221557134446,56.86165705744398,100.63303815358763,119.66517904709093,96.42753765939315,4209700,10190400,3477800,3372000,12539400,2625500,2829400,25367500
2023-10-09,112.25009155273438,148.34523010253906,115.2606430053711,138.52810668945312,61.02642822265625,101.2704849243164,117.35415649414062,101.16089630126953,112.2961664759965,149.65321755299223,115.83133436900376,139.00067303920784,61.235619382523744,101.68026985526328,118.57438768613456,102.2097169560314,109.42126420357845,146.77030394396076,112.14451583919397,135.97623686351332,59.53357260984542,99.56761569928997,114.2758684274971,99.88407145886968,109.61476622719607,148.04270590262837,112.52497214087943,137.52625391384552,60.43689378615146,101.13388994733411,118.28781503375392,100.72313215756054,6532800,8183500,3720000,3354000,17276600,2769800,3798900,22369900
2023-10-10,110.93242645263672,148.18507385253906,114.78054809570312,140.73973083496094,60.83625793457031,102.34500885009766,120.36774444580078,100.73225402832031,112.63709312518739,148.9502909721244,116.05779628935107,141.23118951484506,61.216601230987806,102.89138174339286,120.77447405202123,101.64427083965191,110.74814082372977,147.41985673295375,114.2189171621721,137.63023579990812,60.3988615114245,100.47822727153842,116.77177373220225,100.43129376876429,111.72486731101961,148.38973457290652,115.06136010691623,137.63023579990812,60.79822251675144,100.95175554056699,117.40962054313648,101.25210333245387,5705500,6512900,2833700,2946300,7885600,2662300,3998900,13892000
2023-10-11,110.60991668701172,143.34461975097656,115.37840270996094,140.37110900878906,60.23720932006836,102.1082534790039,119.80384063720703,97.12066650390625,110.74813441571754,146.8859664459482,115.49616101358514,141.15557086007433,60.75067654919445,102.43607863261822,120.73749198938968,97.74083820252923,108.75781599446324,142.7929428532804,113.05036272126853,138.4335841396223,59.818830629997215,100.31433026576474,118.75001117137455,95.6067222431753,110.11233708169814,146.87707346812255,113.69351698463913,139.5582943309641,60.199177531703256,101.46171135590593,119.23994856568362,97.54931551064895,7300700,12570700,2447400,2825100,11481200,2035900,3012300,57939000
2023-10-12,111.59587097167969,143.46029663085938,116.81871795654297,139.49217224121094,60.11359786987305,100.85157775878906,116.6885757446289,97.10242462158203,112.16716769499703,145.2665624297517,117.42563733506846,141.4486044207296,60.750674739911766,102.9004811444078,120.0811603732256,98.35188311762238,110.9969321057907,143.16666540945914,115.7045165936504,138.2351436545724,59.638166070528285,100.06844079781861,115.73642508597617,96.75585380289063,111.56822882910805,145.2665624297517,116.79152967128118,141.15561550609667,60.627061456450235,102.82762957885062,119.71140107000095,98.12387892980357,3859500,7397000,3039000,2773900,8634600,1976800,3961700,31183000
2023-10-13,115.05127716064453,145.97837829589844,121.23925018310547,140.06869506835938,61.20709991455078,100.71499633789062,116.52218627929688,100.20328521728516,116.07407859621857,146.67241071433654,121.95488113233809,142.1574451552558,61.587439596742726,102.66373081949156,118.3247876449933,100.50424546378002,113.73361449328631,144.41235886556265,118.90214994381358,139.9741904298436,60.62706884108211,100.60572592238577,116.15241990736489,98.35188532579522,114.31412056616091,145.40002247288842,119.21015018412244,141.23120451534825,61.18807857773253,102.40875725330207,117.40037524151678,98.52517073903148,5589100,8042800,3573300,2568800,15373900,3393200,3825100,30276500
2023-10-16,115.46593475341797,147.17068481445312,122.16441345214844,142.47877502441406,62.157958984375,101.78952026367188,119.43408203125,100.27622985839844,116.21230781229903,147.53550054574532,122.82978315064581,143.38610889245393,62.30058272728237,102.59087359905735,120.13664449902289,100.94200508758497,114.42470746368244,145.79152657162987,120.77897413198758,140.85314539279696,60.97888284323897,101.14297824376354,116.88270882597588,99.52837646900073,115.71472811639399,147.11729979564254,122.78422074324887,141.22174662196696,61.41627924868729,101.53454672877932,117.7239204620947,100.77784180902768,3769500,5446000,1993600,2406900,8005600,2750200,2852000,18452000
2023-10-17,115.60413360595703,149.11932373046875,122.41051483154297,143.03639221191406,62.31008529663086,103.7291488647461,120.83918762207031,101.58953857421875,116.49793363412859,149.66209406568257,123.24906618631302,144.1327497036262,62.46222694197694,103.79289224576156,121.34761725291052,101.96346875714056,115.1249867716005,146.50334911737482,121.38965821482999,142.21413130392085,61.79661812535727,101.69845495952596,119.19373471165184,100.02999086880726,115.36455667375584,146.66351775545465,121.65399249988397,142.25193026982254,61.825142870231424,101.69845495952596,119.19373471165184,100.07559448657558,4213800,7538300,2670000,1991400,7290600,2471900,2277900,19775400
2023-10-18,116.64537048339844,150.30274963378906,123.74124908447266,145.54103088378906,63.232418060302734,105.86002349853516,123.89897918701172,103.01228332519531,117.2443093489826,150.9967820900413,124.21521771151424,145.86237263161772,63.66030370176304,106.33354484781833,125.08222580015726,103.41357289918874,115.59492688593237,149.1104388578753,122.81155904535115,143.04588042599482,62.50025641158989,103.79291039766113,120.61731270764508,101.87226245192784,116.29522496092522,149.9023483824229,123.35843308460998,143.11203223450798,62.50025641158989,103.984140574151,120.66353614363295,101.98170696069019,4781900,6893500,2307600,2215700,8930500,3249700,3780400,23380300
2023-10-19,116.45185852050781,150.4629364013672,124.16964721679688,144.45408630371094,63.19440841674805,104.8947525024414,122.41069030761719,103.07612609863281,117.34565854719665,151.4150011102955,124.57980624244655,145.86233929546506,63.631804902091766,105.9601806277881,124.27800733552414,103.94254615302386,115.0604859101397,149.04816522979075,122.07326186488432,143.7924962618598,62.28158002283308,104.3847984756239,121.2089513469758,101.53482258135261,115.81606820578615,150.10701357512536,123.04854217123737,145.48427754184922,62.70946583874112,105.768950473047,123.47377304816743,102.80252525893196,4491300,6580200,2421300,1906500,8545800,2091400,2998600,20972500
2023-10-20,114.31411743164062,148.44309997558594,121.43521881103516,142.58274841308594,61.977294921875,103.39222717285156,121.26438903808594,101.30682373046875,116.71908214339201,150.46291935737295,124.68005177927057,145.3330885851463,63.460639940495575,105.65967849146053,123.4829868437693,103.34973933184466,114.12983180309602,147.79355955974054,121.17089846813515,142.5354888842524,61.88221000482494,103.03708444635288,120.96858446057486,101.04233803415335,116.27679382286652,149.84896443158692,123.9782294618057,144.3028827742757,63.01373285039472,105.04045402903824,122.5493355734419,102.98493123492217,5289400,7458300,3425300,2478900,8296700,2667200,3075900,22445300
2023-10-23,111.80779266357422,142.9709014892578,119.98601531982422,141.25009155273438,59.73325729370117,102.9460220336914,120.84841918945312,99.8202133178711,113.48482420876879,146.30760117200262,121.33498820694913,142.69614355717906,61.073978591743135,103.43775276550592,121.41231127141438,101.19736032154114,111.1627859385348,142.5882997759613,119.11099723405036,139.7756867185227,59.077162647064235,102.0080736959506,118.94413205852541,99.1179636028594,113.39267436515226,145.30215156667356,120.25945934087484,142.49767374880997,61.045446586975046,103.1827792164145,121.26440191424787,100.8963931759071,5969400,16232400,2281300,2422700,16032400,2463500,2749000,18185000
2023-10-24,110.52699279785156,139.38507080078125,118.4365005493164,140.47511291503906,59.45750427246094,101.92613220214844,119.06432342529297,98.85347747802734,112.40673579272126,143.32683264991442,120.14094624396587,143.0836746270457,60.18966973545529,103.53793342922485,122.57709346917083,100.15766147800221,110.48092490432876,139.22491572363538,118.14482326042526,140.2104768466435,59.257823771805306,101.88970641287719,118.99036873847916,98.60723606069362,112.01973174290741,143.15777101710495,119.96776459217908,141.48639765749695,60.075567110403085,103.38312903545373,121.46778727237788,100.04821698244591,4664400,17689900,1813900,1759100,7463000,2331600,2913400,16786100
2023-10-25,110.95086669921875,138.69102478027344,118.24507904052734,139.2653350830078,60.16114807128906,100.84247589111328,117.27095794677734,99.03589630126953,111.43001358464532,140.06130366624512,118.96514861513188,142.0440136250317,60.19918349067608,102.8003184161422,120.49716230949015,99.86583489003245,109.43969491430435,138.06817691258868,117.27892241348232,139.0762969704927,59.5430852016504,100.59661052634598,116.87346033158929,98.61636942803197,110.13999300535542,139.6431029028571,118.21773603470062,140.9571165859858,59.60964537194906,102.10824239502563,118.96263433602236,98.97205540660589,5010600,10502400,2421900,2479500,6676100,2581100,3056200,22047300
